Code Domaine;Domaine;Code zone (FAO);Zone;Code Élément;Élément;Code Produit;Produit;Code année;Année;Unité;Valeur;Symbole;Description du Symbole
FBS;Nouveaux Bilans Alimentaire;141;Mongolie;674;Disponibilité de protéines en quantité (g/personne/jour);2903;Produits Vegetaux;2017;2017;g/personne/jour;28.73;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;141;Mongolie;664;Disponibilité alimentaire (Kcal/personne/jour);2941;Produits Animaux;2017;2017;Kcal/personne/jour;964;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;141;Mongolie;674;Disponibilité de protéines en quantité (g/personne/jour);2941;Produits Animaux;2017;2017;g/personne/jour;55.87;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;273;Monténégro;664;Disponibilité alimentaire (Kcal/personne/jour);2903;Produits Vegetaux;2017;2017;Kcal/personne/jour;2261;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;273;Monténégro;674;Disponibilité de protéines en quantité (g/personne/jour);2903;Produits Vegetaux;2017;2017;g/personne/jour;43.88;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;273;Monténégro;664;Disponibilité alimentaire (Kcal/personne/jour);2941;Produits Animaux;2017;2017;Kcal/personne/jour;1234;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;273;Monténégro;674;Disponibilité de protéines en quantité (g/personne/jour);2941;Produits Animaux;2017;2017;g/personne/jour;69.04;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;144;Mozambique;664;Disponibilité alimentaire (Kcal/personne/jour);2903;Produits Vegetaux;2017;2017;Kcal/personne/jour;1958;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;144;Mozambique;674;Disponibilité de protéines en quantité (g/personne/jour);2903;Produits Vegetaux;2017;2017;g/personne/jour;36.75;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;144;Mozambique;664;Disponibilité alimentaire (Kcal/personne/jour);2941;Produits Animaux;2017;2017;Kcal/personne/jour;117;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;144;Mozambique;674;Disponibilité de protéines en quantité (g/personne/jour);2941;Produits Animaux;2017;2017;g/personne/jour;7.77;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;28;Myanmar;664;Disponibilité alimentaire (Kcal/personne/jour);2903;Produits Vegetaux;2017;2017;Kcal/personne/jour;2196;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;28;Myanmar;674;Disponibilité de protéines en quantité (g/personne/jour);2903;Produits Vegetaux;2017;2017;g/personne/jour;49.31;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;28;Myanmar;664;Disponibilité alimentaire (Kcal/personne/jour);2941;Produits Animaux;2017;2017;Kcal/personne/jour;507;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;28;Myanmar;674;Disponibilité de protéines en quantité (g/personne/jour);2941;Produits Animaux;2017;2017;g/personne/jour;39.95;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;147;Namibie;664;Disponibilité alimentaire (Kcal/personne/jour);2903;Produits Vegetaux;2017;2017;Kcal/personne/jour;2138;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;147;Namibie;674;Disponibilité de protéines en quantité (g/personne/jour);2903;Produits Vegetaux;2017;2017;g/personne/jour;41.81;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;147;Namibie;664;Disponibilité alimentaire (Kcal/personne/jour);2941;Produits Animaux;2017;2017;Kcal/personne/jour;327;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;147;Namibie;674;Disponibilité de protéines en quantité (g/personne/jour);2941;Produits Animaux;2017;2017;g/personne/jour;23.74;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;149;Népal;664;Disponibilité alimentaire (Kcal/personne/jour);2903;Produits Vegetaux;2017;2017;Kcal/personne/jour;2572;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;149;Népal;674;Disponibilité de protéines en quantité (g/personne/jour);2903;Produits Vegetaux;2017;2017;g/personne/jour;60.18;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;149;Népal;664;Disponibilité alimentaire (Kcal/personne/jour);2941;Produits Animaux;2017;2017;Kcal/personne/jour;222;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;149;Népal;674;Disponibilité de protéines en quantité (g/personne/jour);2941;Produits Animaux;2017;2017;g/personne/jour;13.65;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;157;Nicaragua;664;Disponibilité alimentaire (Kcal/personne/jour);2903;Produits Vegetaux;2017;2017;Kcal/personne/jour;2332;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;157;Nicaragua;674;Disponibilité de protéines en quantité (g/personne/jour);2903;Produits Vegetaux;2017;2017;g/personne/jour;44.37;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;157;Nicaragua;664;Disponibilité alimentaire (Kcal/personne/jour);2941;Produits Animaux;2017;2017;Kcal/personne/jour;309;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;157;Nicaragua;674;Disponibilité de protéines en quantité (g/personne/jour);2941;Produits Animaux;2017;2017;g/personne/jour;20.36;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;158;Niger;664;Disponibilité alimentaire (Kcal/personne/jour);2903;Produits Vegetaux;2017;2017;Kcal/personne/jour;2348;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;158;Niger;674;Disponibilité de protéines en quantité (g/personne/jour);2903;Produits Vegetaux;2017;2017;g/personne/jour;70.59;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;158;Niger;664;Disponibilité alimentaire (Kcal/personne/jour);2941;Produits Animaux;2017;2017;Kcal/personne/jour;187;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;158;Niger;674;Disponibilité de protéines en quantité (g/personne/jour);2941;Produits Animaux;2017;2017;g/personne/jour;11.88;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;159;Nigéria;664;Disponibilité alimentaire (Kcal/personne/jour);2903;Produits Vegetaux;2017;2017;Kcal/personne/jour;2454;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;159;Nigéria;674;Disponibilité de protéines en quantité (g/personne/jour);2903;Produits Vegetaux;2017;2017;g/personne/jour;50.91;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;159;Nigéria;664;Disponibilité alimentaire (Kcal/personne/jour);2941;Produits Animaux;2017;2017;Kcal/personne/jour;85;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;159;Nigéria;674;Disponibilité de protéines en quantité (g/personne/jour);2941;Produits Animaux;2017;2017;g/personne/jour;7.42;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;162;Norvège;664;Disponibilité alimentaire (Kcal/personne/jour);2903;Produits Vegetaux;2017;2017;Kcal/personne/jour;2229;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;162;Norvège;674;Disponibilité de protéines en quantité (g/personne/jour);2903;Produits Vegetaux;2017;2017;g/personne/jour;45.61;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;162;Norvège;664;Disponibilité alimentaire (Kcal/personne/jour);2941;Produits Animaux;2017;2017;Kcal/personne/jour;1147;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;162;Norvège;674;Disponibilité de protéines en quantité (g/personne/jour);2941;Produits Animaux;2017;2017;g/personne/jour;68.14;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;153;Nouvelle-Calédonie;664;Disponibilité alimentaire (Kcal/personne/jour);2903;Produits Vegetaux;2017;2017;Kcal/personne/jour;2114;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;153;Nouvelle-Calédonie;674;Disponibilité de protéines en quantité (g/personne/jour);2903;Produits Vegetaux;2017;2017;g/personne/jour;36.2;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;153;Nouvelle-Calédonie;664;Disponibilité alimentaire (Kcal/personne/jour);2941;Produits Animaux;2017;2017;Kcal/personne/jour;744;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;153;Nouvelle-Calédonie;674;Disponibilité de protéines en quantité (g/personne/jour);2941;Produits Animaux;2017;2017;g/personne/jour;50.51;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;156;Nouvelle-Zélande;664;Disponibilité alimentaire (Kcal/personne/jour);2903;Produits Vegetaux;2017;2017;Kcal/personne/jour;2266;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;156;Nouvelle-Zélande;674;Disponibilité de protéines en quantité (g/personne/jour);2903;Produits Vegetaux;2017;2017;g/personne/jour;41.65;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;156;Nouvelle-Zélande;664;Disponibilité alimentaire (Kcal/personne/jour);2941;Produits Animaux;2017;2017;Kcal/personne/jour;896;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;156;Nouvelle-Zélande;674;Disponibilité de protéines en quantité (g/personne/jour);2941;Produits Animaux;2017;2017;g/personne/jour;50.54;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;221;Oman;664;Disponibilité alimentaire (Kcal/personne/jour);2903;Produits Vegetaux;2017;2017;Kcal/personne/jour;2346;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;221;Oman;674;Disponibilité de protéines en quantité (g/personne/jour);2903;Produits Vegetaux;2017;2017;g/personne/jour;43.36;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;221;Oman;664;Disponibilité alimentaire (Kcal/personne/jour);2941;Produits Animaux;2017;2017;Kcal/personne/jour;590;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;221;Oman;674;Disponibilité de protéines en quantité (g/personne/jour);2941;Produits Animaux;2017;2017;g/personne/jour;42.09;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;226;Ouganda;664;Disponibilité alimentaire (Kcal/personne/jour);2903;Produits Vegetaux;2017;2017;Kcal/personne/jour;1850;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;226;Ouganda;674;Disponibilité de protéines en quantité (g/personne/jour);2903;Produits Vegetaux;2017;2017;g/personne/jour;36.8;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;226;Ouganda;664;Disponibilité alimentaire (Kcal/personne/jour);2941;Produits Animaux;2017;2017;Kcal/personne/jour;172;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;226;Ouganda;674;Disponibilité de protéines en quantité (g/personne/jour);2941;Produits Animaux;2017;2017;g/personne/jour;11.5;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;235;Ouzbékistan;664;Disponibilité alimentaire (Kcal/personne/jour);2903;Produits Vegetaux;2017;2017;Kcal/personne/jour;2386;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;235;Ouzbékistan;674;Disponibilité de protéines en quantité (g/personne/jour);2903;Produits Vegetaux;2017;2017;g/personne/jour;58.03;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;235;Ouzbékistan;664;Disponibilité alimentaire (Kcal/personne/jour);2941;Produits Animaux;2017;2017;Kcal/personne/jour;596;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;235;Ouzbékistan;674;Disponibilité de protéines en quantité (g/personne/jour);2941;Produits Animaux;2017;2017;g/personne/jour;35.13;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;165;Pakistan;664;Disponibilité alimentaire (Kcal/personne/jour);2903;Produits Vegetaux;2017;2017;Kcal/personne/jour;1969;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;165;Pakistan;674;Disponibilité de protéines en quantité (g/personne/jour);2903;Produits Vegetaux;2017;2017;g/personne/jour;40.36;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;165;Pakistan;664;Disponibilité alimentaire (Kcal/personne/jour);2941;Produits Animaux;2017;2017;Kcal/personne/jour;520;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;165;Pakistan;674;Disponibilité de protéines en quantité (g/personne/jour);2941;Produits Animaux;2017;2017;g/personne/jour;26.32;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;166;Panama;664;Disponibilité alimentaire (Kcal/personne/jour);2903;Produits Vegetaux;2017;2017;Kcal/personne/jour;2228;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;166;Panama;674;Disponibilité de protéines en quantité (g/personne/jour);2903;Produits Vegetaux;2017;2017;g/personne/jour;37.21;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;166;Panama;664;Disponibilité alimentaire (Kcal/personne/jour);2941;Produits Animaux;2017;2017;Kcal/personne/jour;609;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;166;Panama;674;Disponibilité de protéines en quantité (g/personne/jour);2941;Produits Animaux;2017;2017;g/personne/jour;42.46;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;169;Paraguay;664;Disponibilité alimentaire (Kcal/personne/jour);2903;Produits Vegetaux;2017;2017;Kcal/personne/jour;2351;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;169;Paraguay;674;Disponibilité de protéines en quantité (g/personne/jour);2903;Produits Vegetaux;2017;2017;g/personne/jour;40.32;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;169;Paraguay;664;Disponibilité alimentaire (Kcal/personne/jour);2941;Produits Animaux;2017;2017;Kcal/personne/jour;401;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;169;Paraguay;674;Disponibilité de protéines en quantité (g/personne/jour);2941;Produits Animaux;2017;2017;g/personne/jour;29.59;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;150;Pays-Bas;664;Disponibilité alimentaire (Kcal/personne/jour);2903;Produits Vegetaux;2017;2017;Kcal/personne/jour;2220;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;150;Pays-Bas;674;Disponibilité de protéines en quantité (g/personne/jour);2903;Produits Vegetaux;2017;2017;g/personne/jour;38.4;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;150;Pays-Bas;664;Disponibilité alimentaire (Kcal/personne/jour);2941;Produits Animaux;2017;2017;Kcal/personne/jour;1050;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;150;Pays-Bas;674;Disponibilité de protéines en quantité (g/personne/jour);2941;Produits Animaux;2017;2017;g/personne/jour;64.03;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;170;Pérou;664;Disponibilité alimentaire (Kcal/personne/jour);2903;Produits Vegetaux;2017;2017;Kcal/personne/jour;2440;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;170;Pérou;674;Disponibilité de protéines en quantité (g/personne/jour);2903;Produits Vegetaux;2017;2017;g/personne/jour;48.03;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;170;Pérou;664;Disponibilité alimentaire (Kcal/personne/jour);2941;Produits Animaux;2017;2017;Kcal/personne/jour;329;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;170;Pérou;674;Disponibilité de protéines en quantité (g/personne/jour);2941;Produits Animaux;2017;2017;g/personne/jour;29.06;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;171;Philippines;664;Disponibilité alimentaire (Kcal/personne/jour);2903;Produits Vegetaux;2017;2017;Kcal/personne/jour;2225;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;171;Philippines;674;Disponibilité de protéines en quantité (g/personne/jour);2903;Produits Vegetaux;2017;2017;g/personne/jour;36.29;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;171;Philippines;664;Disponibilité alimentaire (Kcal/personne/jour);2941;Produits Animaux;2017;2017;Kcal/personne/jour;418;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;171;Philippines;674;Disponibilité de protéines en quantité (g/personne/jour);2941;Produits Animaux;2017;2017;g/personne/jour;25.99;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;173;Pologne;664;Disponibilité alimentaire (Kcal/personne/jour);2903;Produits Vegetaux;2017;2017;Kcal/personne/jour;2515;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;173;Pologne;674;Disponibilité de protéines en quantité (g/personne/jour);2903;Produits Vegetaux;2017;2017;g/personne/jour;48.27;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;173;Pologne;664;Disponibilité alimentaire (Kcal/personne/jour);2941;Produits Animaux;2017;2017;Kcal/personne/jour;986;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;173;Pologne;674;Disponibilité de protéines en quantité (g/personne/jour);2941;Produits Animaux;2017;2017;g/personne/jour;57.03;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;70;Polynésie française;664;Disponibilité alimentaire (Kcal/personne/jour);2903;Produits Vegetaux;2017;2017;Kcal/personne/jour;2093;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;70;Polynésie française;674;Disponibilité de protéines en quantité (g/personne/jour);2903;Produits Vegetaux;2017;2017;g/personne/jour;33.51;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;70;Polynésie française;664;Disponibilité alimentaire (Kcal/personne/jour);2941;Produits Animaux;2017;2017;Kcal/personne/jour;829;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;70;Polynésie française;674;Disponibilité de protéines en quantité (g/personne/jour);2941;Produits Animaux;2017;2017;g/personne/jour;61.62;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;174;Portugal;664;Disponibilité alimentaire (Kcal/personne/jour);2903;Produits Vegetaux;2017;2017;Kcal/personne/jour;2404;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;174;Portugal;674;Disponibilité de protéines en quantité (g/personne/jour);2903;Produits Vegetaux;2017;2017;g/personne/jour;42.81;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;174;Portugal;664;Disponibilité alimentaire (Kcal/personne/jour);2941;Produits Animaux;2017;2017;Kcal/personne/jour;1006;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;174;Portugal;674;Disponibilité de protéines en quantité (g/personne/jour);2941;Produits Animaux;2017;2017;g/personne/jour;71.98;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;37;République centrafricaine;664;Disponibilité alimentaire (Kcal/personne/jour);2903;Produits Vegetaux;2017;2017;Kcal/personne/jour;1559;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;37;République centrafricaine;674;Disponibilité de protéines en quantité (g/personne/jour);2903;Produits Vegetaux;2017;2017;g/personne/jour;27.44;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;37;République centrafricaine;664;Disponibilité alimentaire (Kcal/personne/jour);2941;Produits Animaux;2017;2017;Kcal/personne/jour;240;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;37;République centrafricaine;674;Disponibilité de protéines en quantité (g/personne/jour);2941;Produits Animaux;2017;2017;g/personne/jour;18.69;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;117;République de Corée;664;Disponibilité alimentaire (Kcal/personne/jour);2903;Produits Vegetaux;2017;2017;Kcal/personne/jour;2744;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;117;République de Corée;674;Disponibilité de protéines en quantité (g/personne/jour);2903;Produits Vegetaux;2017;2017;g/personne/jour;48.25;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;117;République de Corée;664;Disponibilité alimentaire (Kcal/personne/jour);2941;Produits Animaux;2017;2017;Kcal/personne/jour;644;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;117;République de Corée;674;Disponibilité de protéines en quantité (g/personne/jour);2941;Produits Animaux;2017;2017;g/personne/jour;50.54;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;146;République de Moldova;664;Disponibilité alimentaire (Kcal/personne/jour);2903;Produits Vegetaux;2017;2017;Kcal/personne/jour;1827;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;146;République de Moldova;674;Disponibilité de protéines en quantité (g/personne/jour);2903;Produits Vegetaux;2017;2017;g/personne/jour;32.07;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;146;République de Moldova;664;Disponibilité alimentaire (Kcal/personne/jour);2941;Produits Animaux;2017;2017;Kcal/personne/jour;586;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;146;République de Moldova;674;Disponibilité de protéines en quantité (g/personne/jour);2941;Produits Animaux;2017;2017;g/personne/jour;29.32;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;120;République démocratique populaire lao;664;Disponibilité alimentaire (Kcal/personne/jour);2903;Produits Vegetaux;2017;2017;Kcal/personne/jour;2488;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;120;République démocratique populaire lao;674;Disponibilité de protéines en quantité (g/personne/jour);2903;Produits Vegetaux;2017;2017;g/personne/jour;58.33;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;120;République démocratique populaire lao;664;Disponibilité alimentaire (Kcal/personne/jour);2941;Produits Animaux;2017;2017;Kcal/personne/jour;269;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;120;République démocratique populaire lao;674;Disponibilité de protéines en quantité (g/personne/jour);2941;Produits Animaux;2017;2017;g/personne/jour;18.3;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;56;République dominicaine;664;Disponibilité alimentaire (Kcal/personne/jour);2903;Produits Vegetaux;2017;2017;Kcal/personne/jour;2406;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;56;République dominicaine;674;Disponibilité de protéines en quantité (g/personne/jour);2903;Produits Vegetaux;2017;2017;g/personne/jour;32.53;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;56;République dominicaine;664;Disponibilité alimentaire (Kcal/personne/jour);2941;Produits Animaux;2017;2017;Kcal/personne/jour;464;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;56;République dominicaine;674;Disponibilité de protéines en quantité (g/personne/jour);2941;Produits Animaux;2017;2017;g/personne/jour;31.39;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;116;République populaire démocratique de Corée;664;Disponibilité alimentaire (Kcal/personne/jour);2903;Produits Vegetaux;2017;2017;Kcal/personne/jour;1900;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;116;République populaire démocratique de Corée;674;Disponibilité de protéines en quantité (g/personne/jour);2903;Produits Vegetaux;2017;2017;g/personne/jour;43.4;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;116;République populaire démocratique de Corée;664;Disponibilité alimentaire (Kcal/personne/jour);2941;Produits Animaux;2017;2017;Kcal/personne/jour;130;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;116;République populaire démocratique de Corée;674;Disponibilité de protéines en quantité (g/personne/jour);2941;Produits Animaux;2017;2017;g/personne/jour;10.26;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;215;République-Unie de Tanzanie;664;Disponibilité alimentaire (Kcal/personne/jour);2903;Produits Vegetaux;2017;2017;Kcal/personne/jour;2156;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;215;République-Unie de Tanzanie;674;Disponibilité de protéines en quantité (g/personne/jour);2903;Produits Vegetaux;2017;2017;g/personne/jour;50.08;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;215;République-Unie de Tanzanie;664;Disponibilité alimentaire (Kcal/personne/jour);2941;Produits Animaux;2017;2017;Kcal/personne/jour;172;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;215;République-Unie de Tanzanie;674;Disponibilité de protéines en quantité (g/personne/jour);2941;Produits Animaux;2017;2017;g/personne/jour;11.66;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;183;Roumanie;664;Disponibilité alimentaire (Kcal/personne/jour);2903;Produits Vegetaux;2017;2017;Kcal/personne/jour;2600;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;183;Roumanie;674;Disponibilité de protéines en quantité (g/personne/jour);2903;Produits Vegetaux;2017;2017;g/personne/jour;54.15;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;183;Roumanie;664;Disponibilité alimentaire (Kcal/personne/jour);2941;Produits Animaux;2017;2017;Kcal/personne/jour;949;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;183;Roumanie;674;Disponibilité de protéines en quantité (g/personne/jour);2941;Produits Animaux;2017;2017;g/personne/jour;54.96;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;229;Royaume-Uni de Grande-Bretagne et d'Irlande du Nord;664;Disponibilité alimentaire (Kcal/personne/jour);2903;Produits Vegetaux;2017;2017;Kcal/personne/jour;2417;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;229;Royaume-Uni de Grande-Bretagne et d'Irlande du Nord;674;Disponibilité de protéines en quantité (g/personne/jour);2903;Produits Vegetaux;2017;2017;g/personne/jour;45.79;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;229;Royaume-Uni de Grande-Bretagne et d'Irlande du Nord;664;Disponibilité alimentaire (Kcal/personne/jour);2941;Produits Animaux;2017;2017;Kcal/personne/jour;976;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;229;Royaume-Uni de Grande-Bretagne et d'Irlande du Nord;674;Disponibilité de protéines en quantité (g/personne/jour);2941;Produits Animaux;2017;2017;g/personne/jour;59.17;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;184;Rwanda;664;Disponibilité alimentaire (Kcal/personne/jour);2903;Produits Vegetaux;2017;2017;Kcal/personne/jour;2079;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;184;Rwanda;674;Disponibilité de protéines en quantité (g/personne/jour);2903;Produits Vegetaux;2017;2017;g/personne/jour;51.39;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;184;Rwanda;664;Disponibilité alimentaire (Kcal/personne/jour);2941;Produits Animaux;2017;2017;Kcal/personne/jour;103;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;184;Rwanda;674;Disponibilité de protéines en quantité (g/personne/jour);2941;Produits Animaux;2017;2017;g/personne/jour;8.34;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;189;Sainte-Lucie;664;Disponibilité alimentaire (Kcal/personne/jour);2903;Produits Vegetaux;2017;2017;Kcal/personne/jour;1851;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;189;Sainte-Lucie;674;Disponibilité de protéines en quantité (g/personne/jour);2903;Produits Vegetaux;2017;2017;g/personne/jour;33.91;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;189;Sainte-Lucie;664;Disponibilité alimentaire (Kcal/personne/jour);2941;Produits Animaux;2017;2017;Kcal/personne/jour;787;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;189;Sainte-Lucie;674;Disponibilité de protéines en quantité (g/personne/jour);2941;Produits Animaux;2017;2017;g/personne/jour;52.13;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;188;Saint-Kitts-et-Nevis;664;Disponibilité alimentaire (Kcal/personne/jour);2903;Produits Vegetaux;2017;2017;Kcal/personne/jour;1859;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;188;Saint-Kitts-et-Nevis;674;Disponibilité de protéines en quantité (g/personne/jour);2903;Produits Vegetaux;2017;2017;g/personne/jour;29.77;Fc;Donnée calculée
