Code Domaine;Domaine;Code zone (FAO);Zone;Code Élément;Élément;Code Produit;Produit;Code année;Année;Unité;Valeur;Symbole;Description du Symbole
FBS;Nouveaux Bilans Alimentaire;197;Sierra Leone;5511;Production;2734;Viande de Volailles;2017;2017;Milliers de tonnes;17;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;197;Sierra Leone;5142;Nourriture;2734;Viande de Volailles;2017;2017;Milliers de tonnes;31;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;199;Slovaquie;5511;Production;2734;Viande de Volailles;2017;2017;Milliers de tonnes;71;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;199;Slovaquie;5142;Nourriture;2734;Viande de Volailles;2017;2017;Milliers de tonnes;76;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;198;Slovénie;5511;Production;2734;Viande de Volailles;2017;2017;Milliers de tonnes;68;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;198;Slovénie;5142;Nourriture;2734;Viande de Volailles;2017;2017;Milliers de tonnes;50;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;276;Soudan;5511;Production;2734;Viande de Volailles;2017;2017;Milliers de tonnes;68;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;276;Soudan;5142;Nourriture;2734;Viande de Volailles;2017;2017;Milliers de tonnes;54;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;38;Sri Lanka;5511;Production;2734;Viande de Volailles;2017;2017;Milliers de tonnes;192;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;38;Sri Lanka;5142;Nourriture;2734;Viande de Volailles;2017;2017;Milliers de tonnes;110;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;210;Suède;5511;Production;2734;Viande de Volailles;2017;2017;Milliers de tonnes;157;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;210;Suède;5142;Nourriture;2734;Viande de Volailles;2017;2017;Milliers de tonnes;164;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;211;Suisse;5511;Production;2734;Viande de Volailles;2017;2017;Milliers de tonnes;92;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;211;Suisse;5142;Nourriture;2734;Viande de Volailles;2017;2017;Milliers de tonnes;133;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;207;Suriname;5511;Production;2734;Viande de Volailles;2017;2017;Milliers de tonnes;10;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;207;Suriname;5142;Nourriture;2734;Viande de Volailles;2017;2017;Milliers de tonnes;19;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;208;Tadjikistan;5511;Production;2734;Viande de Volailles;2017;2017;Milliers de tonnes;2;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;208;Tadjikistan;5142;Nourriture;2734;Viande de Volailles;2017;2017;Milliers de tonnes;39;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;39;Tchad;5511;Production;2734;Viande de Volailles;2017;2017;Milliers de tonnes;6;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;39;Tchad;5142;Nourriture;2734;Viande de Volailles;2017;2017;Milliers de tonnes;6;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;167;Tchéquie;5511;Production;2734;Viande de Volailles;2017;2017;Milliers de tonnes;163;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;167;Tchéquie;5142;Nourriture;2734;Viande de Volailles;2017;2017;Milliers de tonnes;234;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;216;Thaïlande;5511;Production;2734;Viande de Volailles;2017;2017;Milliers de tonnes;1788;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;216;Thaïlande;5142;Nourriture;2734;Viande de Volailles;2017;2017;Milliers de tonnes;907;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;176;Timor-Leste;5511;Production;2734;Viande de Volailles;2017;2017;Milliers de tonnes;1;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;176;Timor-Leste;5142;Nourriture;2734;Viande de Volailles;2017;2017;Milliers de tonnes;5;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;217;Togo;5511;Production;2734;Viande de Volailles;2017;2017;Milliers de tonnes;35;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;217;Togo;5142;Nourriture;2734;Viande de Volailles;2017;2017;Milliers de tonnes;54;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;220;Trinité-et-Tobago;5511;Production;2734;Viande de Volailles;2017;2017;Milliers de tonnes;64;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;220;Trinité-et-Tobago;5142;Nourriture;2734;Viande de Volailles;2017;2017;Milliers de tonnes;86;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;222;Tunisie;5511;Production;2734;Viande de Volailles;2017;2017;Milliers de tonnes;215;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;222;Tunisie;5142;Nourriture;2734;Viande de Volailles;2017;2017;Milliers de tonnes;195;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;213;Turkménistan;5511;Production;2734;Viande de Volailles;2017;2017;Milliers de tonnes;21;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;213;Turkménistan;5142;Nourriture;2734;Viande de Volailles;2017;2017;Milliers de tonnes;26;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;223;Turquie;5511;Production;2734;Viande de Volailles;2017;2017;Milliers de tonnes;2192;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;223;Turquie;5142;Nourriture;2734;Viande de Volailles;2017;2017;Milliers de tonnes;1760;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;230;Ukraine;5511;Production;2734;Viande de Volailles;2017;2017;Milliers de tonnes;1211;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;230;Ukraine;5142;Nourriture;2734;Viande de Volailles;2017;2017;Milliers de tonnes;1054;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;234;Uruguay;5511;Production;2734;Viande de Volailles;2017;2017;Milliers de tonnes;33;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;234;Uruguay;5142;Nourriture;2734;Viande de Volailles;2017;2017;Milliers de tonnes;32;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;155;Vanuatu;5511;Production;2734;Viande de Volailles;2017;2017;Milliers de tonnes;1;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;155;Vanuatu;5142;Nourriture;2734;Viande de Volailles;2017;2017;Milliers de tonnes;3;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;236;Venezuela (République bolivarienne du);5511;Production;2734;Viande de Volailles;2017;2017;Milliers de tonnes;462;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;236;Venezuela (République bolivarienne du);5142;Nourriture;2734;Viande de Volailles;2017;2017;Milliers de tonnes;486;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;237;Viet Nam;5511;Production;2734;Viande de Volailles;2017;2017;Milliers de tonnes;892;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;237;Viet Nam;5142;Nourriture;2734;Viande de Volailles;2017;2017;Milliers de tonnes;1443;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;249;Yémen;5511;Production;2734;Viande de Volailles;2017;2017;Milliers de tonnes;170;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;249;Yémen;5142;Nourriture;2734;Viande de Volailles;2017;2017;Milliers de tonnes;122;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;251;Zambie;5511;Production;2734;Viande de Volailles;2017;2017;Milliers de tonnes;49;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;251;Zambie;5142;Nourriture;2734;Viande de Volailles;2017;2017;Milliers de tonnes;56;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;181;Zimbabwe;5511;Production;2734;Viande de Volailles;2017;2017;Milliers de tonnes;69;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;181;Zimbabwe;5142;Nourriture;2734;Viande de Volailles;2017;2017;Milliers de tonnes;75;Im;Données de la FAO basées sur une méthodologie d'imputation
